ASN;Info
AS4156;USDA-1, US
AS4157;USDA-1, US
AS4158;CITYU-AS-HK City University of Hong Kong, HK
AS4159;ONEWORLD-AS-1, US
AS4160;SPECTRA, US
AS4161;TIN-1, US
AS4162;TIN-1, US
AS4163;TIN-1, US
AS4164;TIN-1, US
AS4165;DNIC-AS-04165, US
AS4166;NAVI-AS-4166, US
AS4167;CONNECTSOFT-COM, US
AS4168;GULFSTAR, US
AS4169;ECHNET, US
AS4170;DNIC-AS-04170, US
AS4171;EUROGRAFIX, US
AS4172;WAYNESBURG, US
AS4173;WATER, US
AS4174;AAPT AAPT Limited, AU
AS4175;AAPT AAPT Limited, AU
AS4176;PGH-NET, US
AS4177;WORLTEK, US
AS4178;AZTEC, ZA
AS4179;CITY-OF-LA, US
AS4180;CHAPUB, US
AS4181;TDS-AS, US
AS4182;MLSLI-2, US
AS4183;UUNET-MCIWCOM, US
AS4184;ORACLE-CORPORATION-NL, US
AS4185;ATTIS-ASN4185, US
AS4186;ATTIS-ASN4186, US
AS4187;INFOBAHN, US
AS4188;GILBARCO-AS, US
AS4189;OSSHENET1, US
AS4190;BINGHAMTON-U, US
AS4191;STORTEK-NAT, US
AS4192;STORTEK-INT, US
AS4193;WA-STATE-GOV, US
AS4194;SDINTERNET, US
AS4195;SHAW, US
AS4196;WELLSFARGO-4196, US
AS4198;RADIXNET, US
AS4199;CIBC-CITE1, CA
AS4200;COGENT-4200, US
AS4201;ORST-AS, US
AS4202;OTTOGI-AS-KR ottogi.co.kr, KR
AS4203;TGF-TIS, US
AS4204;ALLWARE-AS, US
AS4205;CIBC-CITE2, CA
AS4206;INMS, US
AS4207;NET-INTRNET, US
AS4208;THE-ISERV-COMPANY, US
AS4209;Pequiven, VE
AS4210;YY, US
AS4211;ASN-MARICOPA1, US
AS4212;CENTURYLINK-LEGACY-EMBARQ-GRNRKS, US
AS4213;VPLS-GLOBAL, US
AS4214;DNIC-ASBLK-04214-04221, US
AS4215;DNIC-ASBLK-04214-04221, US
AS4216;DNIC-ASBLK-04214-04221, US
AS4217;DNIC-ASBLK-04214-04221, US
AS4218;DNIC-ASBLK-04214-04221, US
AS4219;DNIC-ASBLK-04214-04221, US
AS4220;DNIC-ASBLK-04214-04221, US
AS4221;DNIC-ASBLK-04214-04221, US
AS4222;LEN-NET, US
AS4223;CONNIX, US
AS4224;CALYX-AS, US
AS4225;NAV-AS, US
AS4226;ASN-PERSIS, CA
AS4227;TCCGI-AS, US
AS4228;CDFA-CA-GOV, US
AS4229;ZEN-NET, US
AS4230;CLARO S.A., BR
AS4231;-Reserved AS-, ZZ
AS4232;EDEN-AS, US
AS4233;DWRSCADA, US
AS4234;CT-WCC, US
AS4235;DGS-2, US
AS4236;CITIZENS-AS, US
AS4237;CSC-IGN-FTW-AS4237, US
AS4238;TX-TREASNET, US
AS4239;ATCW-AS, US
AS4240;NJNET-AS, US
AS4241;CSFTB, US
AS4242;Soluciones Avanzadas de Redes, MX
AS4243;WELLSFARGO-4243, US
AS4244;INFOTEC Centro de Investigacion e Innovacion en Tecnologias de la Informacion y Comunicacion, MX
AS4245;ECHO-AS, US
AS4246;NJIT-AS, US
AS4247;CAPCON-AS, US
AS4248;CYBERTRIBE, US
AS4249;LILLY-AS, US
AS4250;ALENT-ASN-1, US
AS4251;ERX-TWICS TWICS Co. Ltd., JP
AS4252;DNIC-AS-04252, US
AS4253;RWJNET, US
AS4254;DNIC-AS-04254, US
AS4255;BAIN, US
AS4256;INTERGATE-GW, US
AS4257;CYBERCASH-AS, US
AS4258;ATG-4258, US
AS4259;IOCOM, US
AS4260;DCCI-AS, US
AS4261;BLUEGRASSNET, US
AS4262;CERNET-ASN-BLOCK, US
AS4263;CERNET-ASN-BLOCK, US
AS4264;CERNET-ASN-BLOCK, US
AS4265;CERNET-ASN-BLOCK, US
AS4266;CERNET-ASN-BLOCK, US
AS4267;CERNET-ASN-BLOCK, US
AS4268;CERNET-ASN-BLOCK, US
AS4269;CERNET-ASN-BLOCK, US
AS4270;Red de Interconexion Universitaria, AR
AS4271;NETWORX, US
AS4272;MDN, US
AS4273;JSC-NET-ASN, US
AS4274;ERX-AU-NET Assumption University, TH
AS4275;CLIPPER, US
AS4276;INCH, US
AS4277;SEMBLER-STPETE, US
AS4278;RISE-IA-1, US
AS4279;INTERSOURCE, US
AS4280;AS4280, CA
AS4281;CENTURYLINK-TSDS-FLWNPK, US
AS4282;CENTURYLINK-TSDS-FLFTMY, US
AS4283;CENTURYLINK-TSDS-LSVG, US
AS4284;CENTURYLINK-TSDS-FLTLHS, US
AS4285;CENTURYLINK-TSDS-NCRCMT, US
AS4286;MCI-WORLD, US
AS4287;CENTURYLINK-TSDS-NCFYVL, US
AS4288;CENTURYLINK-TSDS-NCJCVL, US
AS4289;CENTURYLINK-TSDS-WILCRS, US
AS4290;CENTURYLINK-TSDS-NCGNVL, US
AS4291;CENTURYLINK-QC-MOE-HELENA, US
AS4292;CENTURYLINK-QC-MOE-ROCHESTER, US
AS4293;CENTURYLINK-QC-MOE-DULUTH, US
AS4294;CENTURYLINK-QC-MOE-ST-CLOUD, US
AS4295;CENTURYLINK-QC-MOE-DAVENPORT, US
AS4296;CENTURYLINK-MTIPS3-BUR, US
AS4297;CENTURYLINK-MTIPS4-HLR, US
AS4298;CENTURYLINK-LEGACY-SAVVIS-MERRILL-USAGE, US
AS4299;JSC-NET-ASN2, US
AS4300;JSC-NET-ASN2, US
AS4301;JSC-NET-ASN2, US
AS4302;DNIC-AS-04302, US
AS4303;DNIC-AS-04303, US
AS4304;YPN-NET, US
AS4305;PREMIER, US
AS4306;NOVIA, US
AS4307;SVINET-1, US
AS4308;TEZCAT-ASN, US
AS4309;FRMCO, US
AS4310;SCC-FL-EDU, US
AS4311;WINC, US
AS4312;FYI, US
AS4313;XOXO-AS4313, US
AS4314;NTSC-ASN2, US
AS4315;DNIC-AS-04315, US
AS4316;DSI-CUST-BLK, US
AS4317;MLECNET, US
AS4318;ADC-ASN, US
AS4319;CORTLAND, US
AS4320;TASA-GW, US
AS4321;INSINC2, CA
AS4322;EBTECH, CA
AS4323;CENTURYLINK-LEGACY-TWTC, US
AS4324;WHC-NET, US
AS4325;DNIC-AS-04325, US
AS4326;TNTONLINE, US
AS4327;SNA-NET, US
AS4328;DNIC-ASBLK-04328-04351, US
AS4329;DNIC-ASBLK-04328-04351, US
AS4330;DNIC-ASBLK-04328-04351, US
AS4331;DNIC-ASBLK-04328-04351, US
AS4332;DNIC-ASBLK-04328-04351, US
AS4333;DNIC-ASBLK-04328-04351, US
AS4334;DNIC-ASBLK-04328-04351, US
AS4335;DNIC-ASBLK-04328-04351, US
AS4336;DNIC-ASBLK-04328-04351, US
AS4337;DNIC-ASBLK-04328-04351, US
AS4338;DNIC-ASBLK-04328-04351, US
AS4339;DNIC-ASBLK-04328-04351, US
AS4340;DNIC-ASBLK-04328-04351, US
AS4341;DNIC-ASBLK-04328-04351, US
AS4342;DNIC-ASBLK-04328-04351, US
AS4343;DNIC-ASBLK-04328-04351, US
AS4344;DNIC-ASBLK-04328-04351, US
AS4345;DNIC-ASBLK-04328-04351, US
AS4346;DNIC-ASBLK-04328-04351, US
AS4347;DNIC-ASBLK-04328-04351, US
AS4348;DNIC-ASBLK-04328-04351, US
AS4349;DNIC-ASBLK-04328-04351, US
AS4350;DNIC-ASBLK-04328-04351, US
AS4351;DNIC-ASBLK-04328-04351, US
AS4352;EMRNET-AS-HK-AP Emerson, HK
AS4353;WNET-AS, US
AS4354;ASN-ENOC, US
AS4355;ERMS-EARTHLNK, US
AS4356;EPICGA-HQ-AS, US
AS4357;PHASE4-RO, US
AS4358;XNET, US
AS4359;DIGIPRESS-AS, US
AS4360;AGNES-SCOTT, US
AS4361;VERSATURE-NET2PHONE, US
AS4362;DIGITOPIA-AS, US
AS4363;WORLDRAMP-ASNAME, US
AS4364;IGLOU, US
AS4365;DIGITAL-CAFE-ASN, US
AS4366;GE-AMC, US
AS4367;SECSTATE-CA-GOV, US
AS4368;CRCNET, US
AS4369;IQUEST-ASN, US
AS4370;TELERES-NET, US
AS4371;FEMA-GOV, US
AS4372;NET-LM, US
AS4373;OCLC-AS, US
AS4374;CKE-RESTAURANTS, US
AS4375;KEY, US
AS4376;DSW-INET, US
AS4377;SSSI-NETS, US
AS4378;HOSTINGCOM, US
AS4379;DNIC-AS-04379, US
AS4380;DNIC-AS-04380, US
AS4381;ERX-CONNECT-COM2 connect.com.au pty ltd, AU
AS4382;INDONUSA-ID PT. Indonusa System Integrator Prima, ID
AS4383;NAIC, US
AS4384;MULTI-NET, US
AS4385;RIT-ASN, US
AS4386;SOO-ASN, US
AS4387;Secretaria de Ciencia y Tecnologia - Red Cientific, AR
AS4388;COGENT-4388, US
AS4389;DSERVE-ASN, US
AS4390;BELLATLANTIC-COM, US
AS4391;BRI-NET, US
AS4392;CROWN-NET, US
AS4393;TIME-INC, US
AS4394;DSI-CUST-BLK2, US
AS4395;DSI-CUST-BLK2, US
AS4396;DSI-CUST-BLK2, US
AS4397;DSI-CUST-BLK2, US
AS4398;DSI-CUST-BLK2, US
AS4399;DSI-CUST-BLK2, US
AS4400;DSI-CUST-BLK2, US
AS4401;DSI-CUST-BLK2, US
AS4402;DSI-CUST-BLK2, US
AS4403;DSI-CUST-BLK2, US
AS4404;DSI-CUST-BLK2, US
AS4405;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4406;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4407;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4408;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4409;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4410;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4411;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4412;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4413;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4414;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4415;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4416;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4417;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4418;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4419;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4420;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4421;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4422;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4423;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4424;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4425;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4426;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4427;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4428;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4429;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4430;CREDITSUISSEGROUP-AS Credit Suisse Group, CH
AS4431;LINGNANUNIVERSITY-AS-AP Lingnan University, HK
AS4432;CSTONE-NET, US
AS4433;ERX-ACCESS-ONE UUNET, AU
AS4434;ERX-RADNET1-AS PT Rahajasa Media Internet, ID
AS4435;INCH-AS-1, US
AS4436;AS-GTT-4436, US
AS4437;WEBB, US
AS4438;NEPTUNE, US
AS4439;IMEFDJOSS, US
AS4440;IIIMEFDJOSS, US
AS4441;MARFORPACDJOSS, US
AS4442;DNIC-AS-04442, US
AS4443;RHWINECO225, US
AS4444;CISNET-AS, US
AS4445;CWI-AS, US
AS4446;INFINET-ASN, US
AS4447;HOOKED-AS, US
AS4448;OPEN-ACCESS-AS, US
AS4449;ASN-GALSTAR, US
AS4450;FODOR, US
AS4451;ASN1, US
AS4452;AMERICA, US
AS4453;TDS-TELECOM, US
AS4454;TNET-AS, US
AS4455;BSO, GB
AS4456;GSNET-NETS, US
AS4457;NESTE-NET NESTE Corporation, EU
AS4458;CCNET CarelComp Oy, EU
AS4459;KDDIA-NET, US
AS4460;RVCC, US
AS4461;OPUSTEL-AS, US
AS4462;-Reserved AS-, ZZ
AS4463;ONET3-DOM, US
AS4464;TWNAO-AS, US
AS4465;EASYLINK1, US
AS4466;EASYLINK2, US
AS4467;EASYLINK3, US
AS4468;EASYLINK4, US
AS4469;MATROX-AS, CA
AS4470;ASN-CITENET, CA
AS4471;MICAE91-AS, US
AS4472;IONET, US
AS4473;ATTIS-ASN4473, US
AS4474;TCT-AS, US
AS4475;HUNTINGTON-TRAVEL, CA
AS4476;BCIT, CA
AS4477;BBDATA, US
AS4478;PNET-STL, US
AS4479;JTM, US
AS4480;CMS-AS1, US
AS4481;CMS-AS2, US
AS4482;CMS-AS3, US
AS4483;EMTF-SPANG, US
AS4484;EMTF-BIT, US
AS4485;EMTF-RAMDEN, US
AS4486;EMTF-RAM, US
AS4487;EMTF-UPW, US
AS4488;EMTF-CRO, US
AS4489;EMTF-MOL, US
AS4490;EMTF-LAK, US
AS4491;MULTIPRO, US
AS4492;SPEEDCONNECT-4492, US
AS4493;Universidad de Sonora, MX
AS4494;INTERBYTES, US
AS4495;TERRAPORT, CA
AS4496;UUCOM-AS, US
AS4497;UPSTEL-NET, US
AS4498;GLOBALONE, US
AS4499;FODOR-ASN, US
AS4500;NET-TIVOLI, US
AS4501;MICAE91-MICA, US
AS4502;CINCOM-MRS, US
AS4503;EGINTERLINK, US
AS4504;-Reserved AS-, ZZ
AS4505;WHDH-BOS, US
AS4506;SEW-AS, US
AS4507;ASN-SUDRCSS-NET, CA
AS4508;NEUSTYLE, CA
AS4509;MAGMA-AS4509-AS4510, CA
AS4510;MAGMA-AS4509-AS4510, CA
AS4511;MIAMI-EDU, US
AS4512;PCWNET, US
AS4513;INTERNAP-4513, US
AS4514;PVSCHOOLS-ASN-01, US
AS4515;ERX-STAR HKT Limited, HK
AS4516;TRENDLINE, IL
AS4517;VOLANT, US
AS4518;TELECOM, US
AS4519;MAAS, US
AS4520;AQUA, US
AS4521;MIRACLE, US
AS4522;COMPUCALL, US
AS4523;OPENTEXT-NA-US-BROOKPARK-1, US
AS4524;TRU-MRS Toys R Us, EU
AS4525;POPPE, US
AS4526;ARMY-FMO, US
AS4527;RCN-AS-1, US
AS4528;HKU-AS-HK The University of Hong Kong, HK
AS4529;RIS-NET, US
AS4530;RCN-AS5, US
AS4531;MEDWEB, US
AS4532;WARWICK, US
AS4533;GLOBESAT, US
AS4534;IXA-ASN, US
AS4535;Inter Network Solutions, VE
AS4536;DNIC-AS-04536, US
AS4537;DNIC-AS-04537, US
AS4538;ERX-CERNET-BKB China Education and Research Network Center, CN
AS4539;SEL-AS, US
AS4540;ASN01-SOGE, CA
AS4541;IWORK, US
AS4542;RRNET-AS, US
AS4543;TIMESNET, US
AS4544;NAVE-CONX-A, US
AS4545;SONNET-ASN, US
AS4546;SPGI-AS, US
AS4547;BLS-AS, US
AS4548;AG, US
AS4549;ESPN-AS, US
AS4550;COGENT-4550, US
AS4551;CL-260-4551, US
AS4552;CL-260-4552, US
AS4553;MERIT-AS-29, US
AS4554;CL-260-4554, US
AS4555;-Reserved AS-, ZZ
AS4556;PACKETFABRIC-AS4556, US
AS4557;SOUTHEAST-TEXAS-GIGAPOP, US
AS4558;CL-260-4558, US
AS4559;EC-813-4559, US
AS4560;EC-813-4560, US
AS4561;CL-260-4561, US
AS4562;INTEX, US
AS4563;BTMU-AMERICA, US
AS4564;DNIC-AS-04564, US
AS4565;MEGAPATH2-, US
AS4566;CYRACOM-INTERNATIONAL-ASN, US
AS4567;DEC-ENET, US
AS4568;WALLACE-NET, US
AS4569;ASHTON-NET1, US
AS4570;IH2000, US
AS4571;UUNET-SA, ZA
AS4572;JAXINTER, US
AS4573;SEQUEL2, US
AS4574;NETDOOR, US
AS4575;CYBERHOUSE, US
AS4576;ASN1, US
AS4577;WISPOTO-01, US
AS4578;NETCENTER, US
AS4579;GUIDEWIRE2, US
AS4580;CORSAIR, US
AS4581;SOCKET, US
AS4582;REALLINK, US
AS4583;THOMSON-REUTERS, US
AS4584;PTI-NET, US
AS4585;NAVISOFT, US
AS4586;TX-TNRIS, US
AS4587;ONEWORLD2, US
AS4588;FINNPAP-MRS FinnPap, EU
AS4589;EASYNET Easynet Global Services, EU
AS4590;MARCAM-GW, US
AS4591;SYRANET-GW, US
AS4592;OPENMARKET-NET, US
AS4593;RELIANCE, US
AS4594;HKISL-ASN Internet Solutions Limited, HK
AS4595;2020-4595, US
AS4596;MONGTOMERY, US
AS4597;MILLIPORE, US
AS4598;-Reserved AS-, ZZ
AS4599;MINNNET-NET, US
AS4600;LOREN, US
AS4601;PAGESAT, US
AS4602;DNIC-AS-04602, US
AS4603;QUANTA, CA
AS4604;HOUSTON-ISD, US
AS4605;ERX-HKBUNET Hong Kong Baptist University, HK
AS4606;HCI, US
AS4607;NORAD-SPACE, US
AS4608;APNIC-SERVICES Asia Pacific Network Information Centre, AU
AS4609;CTM-MO Companhia de Telecomunicacoes de Macau SARL, MO
AS4610;ODYSSEY-NZ-AP Odyssey Networks New Zealand, NZ
AS4611;XINHUANET CNNIC member, CN
AS4612;INFOLINK-HK Infolink Communications, HK
AS4613;MOS-NP Mercantile Office Systems, NP
AS4614;ASIAONLINE-HK-AS Asia Online Hong Kong AS Number, HK
AS4615;DIGICOM-PK Digicom Pakistan Private Limited, PK
AS4616;HKPOLYU-HK The Hong Kong Polytechnic University, HK
AS4617;UNN-BN Borneo-IX, BN
AS4618;INET-TH-AS Internet Thailand Company Limited, TH
AS4619;UNSPECIFIED Spider Net HK Ltd., HK
AS4620;UNSPECIFIED HongKongLink Communications Limited, HK
AS4621;UNINET-AS-AP UNINET-, TH
AS4622;ID-NIC Indonesia Network Information Center, ID
AS4623;CHEVALIER-AS01 Chevalier Internet Limited autonomous system # 1, HK
AS4624;UNSPECIFIED InterServe Communication H.K. Ltd., HK
AS4625;UNSPECIFIED Hong Kong, HK
AS4626;UNSPECIFIED TELECOMMUNICATION EQUIPMENT & COMMUNICATION SERVICES, HK
AS4627;UNSPECIFIED ABC NET Ltd, HK
AS4628;PACIFICINTERNET-AS-AP Pacific Internet Pte Ltd, SG
AS4629;TELSTRAGLOBAL Telstra Global Internet Services Network Blocks, JP
AS4630;UNSPECIFIED Internet Access HK Ltd., HK
AS4631;UTCNET-AP United Techinologies Corp., SG
AS4632;TMNS-AS Telstra Managed Network Services, AU
AS4633;UN-NET-HK UniNet International Ltd, HK
AS4634;PLANET-AU FlowCom Ltd, Service Provider, Australia, AU
AS4635;HKIX-RS1 Hong Kong Internet Exchange--Route Server 1, HK
AS4636;TFN-TW-GCN-1 Taiwan Fixed Network Co., LTD., TW
AS4637;ASN-TELSTRA-GLOBAL Telstra Global, HK
AS4638;IS-FJ-AS Telecom Fiji Limited, FJ
AS4639;PLANET-HK-AS Planet Internet Limited -, HK
AS4640;ASN-TIC-HK # AS-TIC-HK CONVERTED TO ASN-TIC-HK FOR RPSL COMPLIANCE The Internetworking Corporation, HK
AS4641;HKIX-AS-AP The Hong Kong Internet Exchange Limited, HK
AS4642;CATHAYPACIFIC-AS-AP Cathay Pacific Airways Ltd., HK
AS4643;TXU-AS-AP Optus Customer Network, AU
AS4644;UNSPECIFIED Concentric Network Corporation Hong Kong, HK
AS4645;ASN-HKNET-AP HKNet Co. Ltd, HK
AS4646;SUNNYVISION SunnyVision Limited, HK
AS4647;CENTRANETWORKS-AU Centra Networks, AU
AS4648;SPARK-NZ Global-Gateway Internet, NZ
AS4649;INTERNET-CONNECTIONS-AS-AP CitiWell Technology, 1225, HK
AS4650;SPEEDNET-AS-AP Speednet Communications Hong Kong Ltd., HK
AS4651;THAI-GATEWAY The Communications Authority of ThailandCAT, TH
AS4652;THAI-EXCHANGE The Communications Authority of ThailandCAT, TH
AS4653;DATA3-AU 67 High St, AU
AS4654;TECHNOWORKS-AS TECHNOWORKS AUSTRALIA, HK
AS4655;UNSPECIFIED Sing Tao Electronic Daily, HK
AS4656;TIGLION-HK Tiglion Consultancy Company Limited, HK
AS4657;STARHUB-INTERNET StarHub Ltd, SG
AS4658;M2012LIMITED-AS 2012 Limited Netfront, HK
AS4659;CHINA169-CN CNCGROUP old Jitong IP network, CN
AS4660;HANSOL-AS-KR Hansol Telecom, KR
AS4661;PTCLBB-PK PTCL MMBB DATA CENTRE, PK
AS4662;QTCN-ASN1 GCNet Reach & Range Inc., TW
AS4663;ELIMNET-AS-KR ELIMNET, INC., KR
AS4664;HIT-KR-AP Shinbiro, KR
AS4665;YONSEI-AS-KR Yonsei University, KR
AS4666;SAMSUNGELECTRONICS-AS-KR Samsung Electronics, KR
AS4667;GNS-NZ-AS-AP GNS Science New Zealand, NZ
AS4668;LGNET-AS-KR LG CNS, KR
AS4669;NOWCOM-AS-KR AfreecaTV Co., Ltd, KR
AS4670;HYUNDAI-KR Shinbiro, KR
AS4671;KTOA-AS-KR KTOA, KR
AS4672;KYNDRYLNET Kyndryl Japan KK, JP
AS4673;INTERVIA NTT DATA CORPORATION, JP
AS4675;U-NETSURF UNIADEX, LTD., JP
AS4677;PTOP Marubeni OKI Network Solutions Inc., JP
AS4678;FINE Canon IT Solutions Inc., JP
AS4680;MIND Mitsubishi Electric Information Network Corporation, JP
AS4681;IDC4681 Yahoo Japan Corporation, JP
AS4682;ITNET SoftBank Corp., JP
AS4683;PAS Phase One, Inc., JP
AS4684;NTTPC NTT PC Communications, Inc., JP
AS4685;ASAHI-NET Asahi Net, JP
AS4686;BEKKOAME BEKKOAME INTERNET INC., JP
AS4688;HI-HO Internet Initiative Japan Inc., JP
AS4690;WIDE-SFO WIDE Project, JP
AS4691;DTI Dream Train Internet Inc., JP
AS4692;INTERGATE InternetWare Co., LTD., JP
AS4693;CSK CSK-IT MANAGEMENT CORPORATION, JP
AS4694;IDCF IDC Frontier Inc., JP
AS4695;URBAN Energia Communications, Inc., JP
AS4697;NTTV6NET Network Technology Laboratories, NIPPON TELEGRAPH AND TELEPHONE CORPORATION, JP
AS4698;INTERLINK InterLink Co., Ltd., JP
AS4700;NIJI-NET Niji-Net Inc., JP
AS4704;SANNET Rakuten Mobile, Inc., JP
AS4708;INFONIA Nippon Internet Access Inc., JP
AS4709;NETLAPUTA NetLaputa Corporation, JP
AS4710;NTTV6NET2 Network Technology Laboratories, NIPPON TELEGRAPH AND TELEPHONE CORPORATION, JP
AS4711;INTEC INTEC Inc., JP
AS4712;JT-NET JAPAN TOBACCO INC., JP
AS4713;OCN NTT Communications Corporation, JP
AS4716;POWEREDCOM KDDI CORPORATION, JP
AS4717;AI3 WIDE Project, JP
AS4718;CKP Cyber Kansai Project, JP
AS4719;J-STREAM-4 J-Stream Inc., JP
AS4721;JCN JCOM Co., Ltd., JP
AS4722;SB4722 SoftBank Corp., JP
AS4723;DOLPHIN Dolphin, JP
AS4725;ODN SoftBank Corp., JP
AS4727;BSS KYODO PRINTING BUSINESS SOLUTIONS CO.,LTD, JP
AS4729;JAEA Japan Atomic Energy Agency, JP
AS4730;ODINS Osaka University, JP
AS4732;DION KDDI CORPORATION, JP
AS4733;SAISON SAISON INFORMATION SYSTEMS CO., LTD., JP
AS4736;MAGNADATA-AU Magnadata Australia Pty Ltd, AU
AS4737;UNSPECIFIED IAP Group Pty Ltd, AU
AS4738;AARNET-TEST-AS-AP AARNET Test, AU
AS4739;INTERNODE-AS Internode Pty Ltd, AU
AS4740;OZEMAIL-AS OzEmail ISP, AU
AS4741;SAMART-INFONET-AS Samart Infonet Co., Ltd., TH
AS4742;ATT-ELSAU-AS AT&T EasyLink Services Australia, AU
AS4743;QIC-AS-AP QIC Limited, AU
AS4744;ASN-HTAL Hutchison Telecoms Aust Ltd, AU
AS4745;GMARKET-AS-KR GMARKET, KR
AS4746;PRISTINE-COMM Pristine Communications Limited, HK
AS4747;TFN-TW-TTN TTN ASN merged by TFN, TW
AS4748;RESOLINK-AS-AP Resources Link Network Limited, HK
AS4749;WISETECHGLOBAL-AU-SYD WiseTechGlobal Pty Ltd, AU
AS4750;CSLOXINFO-AS-AP CS LOXINFO PUBLIC COMPANY LIMITED, TH
AS4751;ZJCL-CN NING BO SHI YIN ZHOU CHANG LIAN XIN XI JI SHU YOU XIAN GONG SI, CN
AS4752;UNSPECIFIED Geko Pty Limited, AU
AS4753;LGDACOM4753 LG DACOM Corporation, KR
AS4754;STPN-GAC-ICANN 1016, Electronics Niketan, 6, CGO Complex, IN
AS4755;TATACOMM-AS TATA Communications formerly VSNL is Leading ISP, IN
AS4756;KCTDI-AS-KR KCTDI, KR
AS4757;UPRESTO-AS-KR EASY Research Institute, KR
AS4758;NICNET-VSNL-BOARDER-AP National Informatics Centre, IN
AS4759;ITEXTRON-AS-AP TEXTRON CORPORATION, PH
AS4760;HKTIMS-AP HKT Limited, HK
AS4761;INDOSAT-INP-AP INDOSAT Internet Network Provider, ID
AS4762;MAHIDOL-BORDER-AS Mahidol University, Thailand, TH
AS4763;VFNZ-NLINET-AS Vodafone NZ Ltd, NZ
AS4764;WIDEBAND-AS-AP Aussie Broadband, AU
AS4765;PACIFICINTERNET-AS-AP Pacific Internet Pte Ltd, SG
AS4766;KIXS-AS-KR Korea Telecom, KR
AS4767;AIT-CS-ASN Computer Science, TH
AS4768;VFNZ-INET-AS Vodafone NZ Ltd, NZ
AS4769;EXABYTES-AS-AP Exa Bytes Network Sdn.Bhd., MY
AS4770;ICONZ-AS ICONZ Ltd, NZ
AS4771;SPARKNZ Spark New Zealand Trading Ltd., NZ
AS4772;SINGNET-MSN-AS SingNet Business Dept, SG
AS4773;MOBILEONELTD-AS-AP MobileOne Ltd. MobileInternet Service Provider Singapore, SG
AS4774;ABONE-AS A-Bone by Internet Initiative Japan Inc., JP
AS4775;GLOBE-TELECOM-AS Globe Telecoms, PH
AS4776;ANET-TH-AP A-Net Co., Ltd., TH
AS4777;APNIC-NSPIXP2-AS Asia Pacific Network Information Centre, JP
AS4778;BORAL-LIMITED-AP Optus Customer Network, AU
AS4779;PHOPENIX-AS-PH Philippine Open Internet Exchange, PH
AS4780;SEEDNET Digital United Inc., TW
AS4781;PAGICNET-AS1 PAGIC.netINC., TW
AS4782;GSNET Data Communication Business Group, TW
AS4783;SYSNET-AS1 SYSTEX CORPORATION, TW
AS4784;ANET-CUST-TH-AP South-East Asia University, TH
AS4785;XTOM-AS-JP xTom, JP
AS4786;COMSYSAUST-AS-AP Computer Systems Australia Pty Ltd, AU
AS4787;ASN-CBN PT Cyberindo Aditama, ID
AS4788;TMNET-AS-AP TM Net, Internet Service Provider, MY
AS4789;CERNAP1-CN NAP1 at CERNET, CN
AS4790;CHOSUN-AS-KR Chosun ilbo Inc., KR
AS4791;JOONGANGLIBO-AS-KR JoongAng Ilbo, KR
AS4792;SKCOMMS-AS-KR SK communications, KR
AS4793;HHIAS-AS-KR Hyundai Heavy Industries, KR
AS4794;OV-NSW-QLD-AP Optus Vision, AU
AS4795;INDOSATM2-ID INDOSATM2 ASN, ID
AS4796;BANDUNG-NET-AS-AP Institute of Technology Bandung, ID
AS4797;WSM-AS-IN Wipro Spectramind Services Pvt Ltd BPO -INDIA, IN
AS4798;UNSPECIFIED SBI&S, CN
AS4799;CHINA169-JT CNCGROUP Jitong IP network, CN
AS4800;LINTASARTA-AS-AP PT Aplikanusa Lintasarta, ID
AS4801;INTEKPTYLTD-AS-AP Intek Pty Ltd, AU
AS4802;ASN-IINET iiNet Limited, AU
AS4804;MPX-AS Microplex PTY LTD, AU
AS4805;EQUANT-OCEANIA Orange Business AS for Oceania, AU
AS4806;INTERNODE-PROF-ACCESS-AP Internode Professional Access, AU
